school_sector,school_code,school_name,school_grade_range,school_enrollment_SY1819,school_star_score_SY1819,school_star_rating_SY1819,school_capacity_SY1819,school_unfilled_seats_SY1819,school_latitude,school_longitude,school_cluster,school_ward,school_grade_band,school_enrollment_SY1718,school_star_score_SY1718,school_star_rating_SY1718,school_capacity_SY1718,school_unfilled_seats_SY1718,attnd_count_truancy_aged_students_SY1819,attnd_absence_1-5_SY1819,attnd_absence_6-10_SY1819,attnd_absence_11-20_SY1819,attnd_absence_20+_SY1819,attnd_count_truancy_aged_students_SY1718,attnd_absence_1-5_SY1718,attnd_absence_6-10_SY1718,attnd_absence_11-20_SY1718,attnd_absence_20+_SY1718,school_budgeted_amount_FY16,school_budgeted_enrollment_FY16,school_budgeted_amount_FY17,school_budgeted_enrollment_FY17,school_capacity_pct_SY1819,school_capacity_pct_SY1718,students_with_absences_SY1819,students_with_absences_SY1718,pct_of_absences_1-5_SY1819,pct_of_student_absences_1-5_SY1819,pct_of_absences_6-10_SY1819,pct_of_student_absences_6-10_SY1819,pct_of_absences_11-20_SY1819,pct_of_student_absences_11-20_SY1819,pct_of_absences_20+_SY1819,pct_of_student_absences_20+_SY1819,pct_of_absences_1-5_SY1718,pct_of_absences_6-10_SY1718,pct_of_absences_11-20_SY1718,pct_of_absences_20+_SY1718,pct_of_student_absences_1-5_SY1718,pct_of_student_absences_6-10_SY1718,pct_of_student_absences_11-20_SY1718,pct_of_student_absences_20+_SY1718
DCPS,301,Peabody Elementary School (Capitol Hill Cluster),PK3-KG,226.0,,,240.0,14.0,38.89289632,-76.99985799,Cluster 25,Ward 6,Elementary,227.0,,,240.0,13.0,88,60.0,5.0,5.0,5.0,88.0,64.0,5.0,5.0,0.0,4900184.072911319,2300.0,2499346.0,2305263.0,0.9416666666666667,0.9458333333333333,75.0,74.0,0.8,0.26548672566371684,0.06666666666666667,0.022123893805309734,0.06666666666666667,0.022123893805309734,0.06666666666666667,0.022123893805309734,0.8648648648648649,0.06756756756756757,0.06756756756756757,0.0,0.28193832599118945,0.022026431718061675,0.022026431718061675,0.0
DCPS,478,"Phelps Architecture, Construction, and Engineering High School",9th-12th,265.0,54.27,3.0,512.0,247.0,38.90199202,-76.97189763,Cluster 23,Ward 5,High,260.0,44.7,3.0,512.0,252.0,264,43.0,63.0,79.0,75.0,261.0,35.0,49.0,94.0,80.0,8835779.994462866,3610.0,4196996.0,2765707.0,0.517578125,0.5078125,260.0,258.0,0.16538461538461538,0.16226415094339622,0.2423076923076923,0.23773584905660378,0.3038461538461538,0.2981132075471698,0.28846153846153844,0.2830188679245283,0.13565891472868216,0.18992248062015504,0.3643410852713178,0.31007751937984496,0.1346153846153846,0.18846153846153846,0.36153846153846153,0.3076923076923077
DCPS,299,Plummer Elementary School,PK3-5th,331.0,43.81,3.0,448.0,117.0,38.8872402,-76.93993468,Cluster 33,Ward 7,Elementary,375.0,45.35,3.0,448.0,73.0,293,92.0,102.0,59.0,27.0,341.0,113.0,169.0,33.0,17.0,10843364.867150526,4670.0,5156682.0,3468759.0,0.7388392857142857,0.8370535714285714,280.0,332.0,0.32857142857142857,0.27794561933534745,0.36428571428571427,0.3081570996978852,0.21071428571428572,0.1782477341389728,0.09642857142857143,0.08157099697885196,0.34036144578313254,0.5090361445783133,0.09939759036144578,0.05120481927710843,0.30133333333333334,0.45066666666666666,0.088,0.04533333333333334
DCPS,300,Powell Elementary School,PK3-5th,535.0,62.23,4.0,480.0,0.0,38.94162369,-77.03139783,Cluster 18,Ward 4,Elementary,548.0,59.92,3.0,480.0,0.0,469,294.0,41.0,17.0,5.0,461.0,286.0,72.0,5.0,11.0,13538942.586135002,4960.0,6798461.0,4149363.0,1.1145833333333333,1.1416666666666666,357.0,374.0,0.8235294117647058,0.5495327102803739,0.11484593837535013,0.07663551401869159,0.047619047619047616,0.03177570093457944,0.014005602240896359,0.009345794392523364,0.7647058823529411,0.1925133689839572,0.013368983957219251,0.029411764705882353,0.5218978102189781,0.13138686131386862,0.009124087591240875,0.020072992700729927
DCPS,316,Randle Highlands Elementary School,PK3-5th,329.0,48.55,3.0,450.0,121.0,38.87009174,-76.96435628,Cluster 34,Ward 7,Elementary,325.0,20.98,2.0,450.0,125.0,272,178.0,58.0,5.0,5.0,266.0,181.0,38.0,5.0,0.0,8240200.023307885,3650.0,4018149.0,3047845.0,0.7311111111111112,0.7222222222222222,246.0,224.0,0.7235772357723578,0.541033434650456,0.23577235772357724,0.1762917933130699,0.02032520325203252,0.015197568389057751,0.02032520325203252,0.015197568389057751,0.8080357142857143,0.16964285714285715,0.022321428571428572,0.0,0.556923076923077,0.11692307692307692,0.015384615384615385,0.0
DCPS,302,Raymond Education Campus,PK3-8th,558.0,62.46,4.0,649.0,91.0,38.93581121,-77.02643266,Cluster 18,Ward 4,Education Campus/Multi,589.0,59.12,3.0,649.0,60.0,505,285.0,134.0,36.0,17.0,541.0,322.0,148.0,37.0,5.0,14955645.849658364,5850.0,7576612.0,4800454.0,0.8597842835130971,0.9075500770416025,472.0,512.0,0.6038135593220338,0.510752688172043,0.2838983050847458,0.24014336917562723,0.07627118644067797,0.06451612903225806,0.036016949152542374,0.03046594982078853,0.62890625,0.2890625,0.072265625,0.009765625,0.5466893039049237,0.25127334465195245,0.06281833616298811,0.008488964346349746
DCPS,304,River Terrace Education Campus,SPED,131.0,,,160.0,29.0,38.8952415,-76.95896387,Cluster 32,Ward 7,SPED,137.0,,,160.0,23.0,72,24.0,13.0,12.0,17.0,76.0,52.0,10.0,5.0,5.0,7412681.958022103,1080.0,4068472.0,1389835.0,0.81875,0.85625,66.0,72.0,0.36363636363636365,0.183206106870229,0.19696969696969696,0.09923664122137404,0.18181818181818182,0.0916030534351145,0.25757575757575757,0.1297709923664122,0.7222222222222222,0.1388888888888889,0.06944444444444445,0.06944444444444445,0.3795620437956204,0.072992700729927,0.0364963503649635,0.0364963503649635
DCPS,436,Ron Brown College Preparatory High School,9th-11th,261.0,15.1,1.0,600.0,339.0,38.90656271,-76.93270478,Cluster 31,Ward 7,High,209.0,29.57,2.0,600.0,391.0,275,23.0,44.0,71.0,134.0,213.0,33.0,42.0,56.0,80.0,,,,,0.435,0.34833333333333333,272.0,211.0,0.08455882352941177,0.08812260536398467,0.16176470588235295,0.1685823754789272,0.2610294117647059,0.2720306513409962,0.49264705882352944,0.5134099616858238,0.15639810426540285,0.1990521327014218,0.26540284360189575,0.3791469194312796,0.15789473684210525,0.20095693779904306,0.2679425837320574,0.3827751196172249
DCPS,459,Roosevelt High School,9th-12th,645.0,12.69,1.0,,,38.94302943,-77.02919685,Cluster 18,Ward 4,High,698.0,10.62,1.0,,,697,67.0,82.0,138.0,400.0,725.0,92.0,82.0,139.0,392.0,15648414.002407856,5140.0,9117002.0,4374306.0,,,687.0,705.0,0.0975254730713246,0.10387596899224806,0.11935953420669577,0.12713178294573643,0.20087336244541484,0.21395348837209302,0.5822416302765647,0.6201550387596899,0.13049645390070921,0.11631205673758865,0.1971631205673759,0.5560283687943263,0.1318051575931232,0.1174785100286533,0.1991404011461318,0.5616045845272206
DCPS,456,Roosevelt STAY,Adult,648.0,17.06,1.0,,,38.94302943,-77.02919685,Cluster 18,Ward 4,,515.0,21.15,2.0,,,189,10.0,15.0,11.0,145.0,186.0,12.0,11.0,16.0,146.0,6611194.0,6550.0,3811013.0,3275558.0,,,181.0,185.0,0.055248618784530384,0.015432098765432098,0.08287292817679558,0.023148148148148147,0.06077348066298342,0.016975308641975308,0.8011049723756906,0.22376543209876543,0.06486486486486487,0.05945945945945946,0.08648648648648649,0.7891891891891892,0.02330097087378641,0.021359223300970873,0.031067961165048542,0.283495145631068
DCPS,305,Ross Elementary School,PK3-5th,190.0,70.25,4.0,176.0,0.0,38.91239115,-77.03966214,Cluster 6,Ward 2,Elementary,174.0,72.96,4.0,176.0,2.0,166,94.0,12.0,5.0,5.0,149.0,94.0,23.0,5.0,0.0,4238364.399592927,1700.0,2103681.0,1883594.0,1.0795454545454546,0.9886363636363636,116.0,122.0,0.8103448275862069,0.49473684210526314,0.10344827586206896,0.06315789473684211,0.04310344827586207,0.02631578947368421,0.04310344827586207,0.02631578947368421,0.7704918032786885,0.1885245901639344,0.040983606557377046,0.0,0.5402298850574713,0.13218390804597702,0.028735632183908046,0.0
DCPS,307,Savoy Elementary School,PK3-5th,271.0,40.12,3.0,430.0,159.0,38.86285199,-76.99360426,Cluster 37,Ward 8,Elementary,267.0,29.16,2.0,430.0,163.0,242,38.0,67.0,100.0,35.0,252.0,55.0,59.0,54.0,27.0,9272923.973847048,4070.0,4404639.0,3102981.0,0.6302325581395349,0.6209302325581395,240.0,195.0,0.15833333333333333,0.14022140221402213,0.2791666666666667,0.24723247232472326,0.4166666666666667,0.36900369003690037,0.14583333333333334,0.12915129151291513,0.28205128205128205,0.30256410256410254,0.27692307692307694,0.13846153846153847,0.20599250936329588,0.2209737827715356,0.20224719101123595,0.10112359550561797
DCPS,409,School Without Walls @ Francis-Stevens,PK3-8th,472.0,58.04,3.0,513.0,41.0,38.9074695,-77.052321,Cluster 5,Ward 2,Education Campus/Multi,473.0,58.29,3.0,513.0,40.0,414,235.0,65.0,18.0,5.0,406.0,222.0,67.0,32.0,5.0,,,5468798.0,3978849.0,0.9200779727095516,0.9220272904483431,323.0,326.0,0.7275541795665634,0.4978813559322034,0.20123839009287925,0.13771186440677965,0.05572755417956656,0.038135593220338986,0.015479876160990712,0.01059322033898305,0.6809815950920245,0.20552147239263804,0.09815950920245399,0.015337423312883436,0.4693446088794926,0.1416490486257928,0.06765327695560254,0.010570824524312896
DCPS,466,School Without Walls High School,9th-12th,592.0,97.9,5.0,520.0,0.0,38.89812412,-77.04818647,Cluster 5,Ward 2,High,592.0,98.56,5.0,520.0,0.0,590,396.0,34.0,5.0,0.0,595.0,336.0,41.0,10.0,5.0,11513258.0031555,4390.0,5267593.0,3742090.0,1.1384615384615384,1.1384615384615384,435.0,392.0,0.9103448275862069,0.668918918918919,0.07816091954022988,0.057432432432432436,0.011494252873563218,0.008445945945945946,0.0,0.0,0.8571428571428571,0.10459183673469388,0.025510204081632654,0.012755102040816327,0.5675675675675675,0.06925675675675676,0.016891891891891893,0.008445945945945946
DCPS,175,School-Within-School @ Goding,PK3-5th,313.0,88.26,5.0,444.0,131.0,38.89756498,-76.99318304,Cluster 25,Ward 6,Elementary,308.0,88.55,5.0,444.0,136.0,237,145.0,21.0,5.0,5.0,239.0,166.0,20.0,5.0,0.0,10592800.003832811,5880.0,3815456.0,2674740.0,0.704954954954955,0.6936936936936937,176.0,191.0,0.8238636363636364,0.46325878594249204,0.11931818181818182,0.0670926517571885,0.028409090909090908,0.01597444089456869,0.028409090909090908,0.01597444089456869,0.8691099476439791,0.10471204188481675,0.02617801047120419,0.0,0.538961038961039,0.06493506493506493,0.016233766233766232,0.0
DCPS,309,Seaton Elementary School,PK3-5th,390.0,70.59,4.0,446.0,56.0,38.9106187,-77.02488247,Cluster 7,Ward 6,Elementary,371.0,46.54,3.0,446.0,75.0,309,168.0,70.0,31.0,5.0,289.0,161.0,42.0,13.0,5.0,6594699.998946,2910.0,4870841.0,3070682.0,0.874439461883408,0.8318385650224215,274.0,221.0,0.6131386861313869,0.4307692307692308,0.25547445255474455,0.1794871794871795,0.11313868613138686,0.07948717948717948,0.01824817518248175,0.01282051282051282,0.7285067873303167,0.19004524886877827,0.058823529411764705,0.02262443438914027,0.4339622641509434,0.11320754716981132,0.03504043126684636,0.013477088948787063
DCPS,313,Shepherd Elementary School,PK3-5th,379.0,76.61,4.0,400.0,21.0,38.98460328,-77.03399523,Cluster 16,Ward 4,Elementary,364.0,67.39,4.0,400.0,36.0,324,200.0,27.0,12.0,5.0,311.0,201.0,28.0,5.0,5.0,9881305.739102311,3260.0,3653973.0,3137322.0,0.9475,0.91,244.0,239.0,0.819672131147541,0.5277044854881267,0.11065573770491803,0.0712401055408971,0.04918032786885246,0.0316622691292876,0.020491803278688523,0.013192612137203167,0.8410041841004184,0.11715481171548117,0.02092050209205021,0.02092050209205021,0.5521978021978022,0.07692307692307693,0.013736263736263736,0.013736263736263736
DCPS,315,Simon Elementary School,PK3-5th,241.0,17.9,1.0,325.0,84.0,38.83598054,-77.000195,Cluster 39,Ward 8,Elementary,274.0,40.12,3.0,325.0,51.0,233,69.0,69.0,65.0,25.0,271.0,123.0,65.0,49.0,18.0,6518293.62981491,3260.0,3441958.0,2448959.0,0.7415384615384616,0.8430769230769231,228.0,255.0,0.3026315789473684,0.2863070539419087,0.3026315789473684,0.2863070539419087,0.2850877192982456,0.2697095435684647,0.10964912280701754,0.1037344398340249,0.4823529411764706,0.2549019607843137,0.19215686274509805,0.07058823529411765,0.4489051094890511,0.23722627737226276,0.17883211678832117,0.06569343065693431
DCPS,322,Smothers Elementary School,PK3-5th,249.0,16.27,1.0,337.0,88.0,38.89355404,-76.93846864,Cluster 30,Ward 7,Elementary,252.0,25.48,2.0,337.0,85.0,205,68.0,68.0,37.0,23.0,209.0,74.0,59.0,56.0,5.0,6833348.451564059,3070.0,3842604.0,2580078.0,0.7388724035608308,0.7477744807121661,196.0,194.0,0.3469387755102041,0.27309236947791166,0.3469387755102041,0.27309236947791166,0.18877551020408162,0.14859437751004015,0.11734693877551021,0.09236947791164658,0.38144329896907214,0.30412371134020616,0.28865979381443296,0.02577319587628866,0.29365079365079366,0.23412698412698413,0.2222222222222222,0.01984126984126984
DCPS,427,Sousa Middle School,6th-8th,242.0,32.45,2.0,790.0,548.0,38.88389441,-76.95315884,Cluster 32,Ward 7,Middle,228.0,12.33,1.0,790.0,562.0,262,61.0,76.0,81.0,40.0,270.0,61.0,80.0,80.0,38.0,7542783.996592281,2860.0,3473232.0,2143200.0,0.30632911392405066,0.28860759493670884,258.0,259.0,0.2364341085271318,0.25206611570247933,0.29457364341085274,0.3140495867768595,0.313953488372093,0.3347107438016529,0.15503875968992248,0.1652892561983471,0.23552123552123552,0.3088803088803089,0.3088803088803089,0.14671814671814673,0.2675438596491228,0.3508771929824561,0.3508771929824561,0.16666666666666666
DCPS,319,Stanton Elementary School,PK3-5th,473.0,38.76,2.0,586.0,113.0,38.85927211,-76.96849023,Cluster 36,Ward 8,Elementary,493.0,20.72,2.0,586.0,93.0,424,131.0,112.0,97.0,67.0,436.0,195.0,111.0,81.0,13.0,7054282.354777401,2600.0,5496878.0,4241257.0,0.8071672354948806,0.841296928327645,407.0,400.0,0.32186732186732187,0.2769556025369979,0.2751842751842752,0.23678646934460887,0.23832923832923833,0.20507399577167018,0.16461916461916462,0.1416490486257928,0.4875,0.2775,0.2025,0.0325,0.39553752535496955,0.22515212981744423,0.1643002028397566,0.02636916835699797
DCPS,321,Stoddert Elementary School,PK4-5th,463.0,77.85,4.0,489.0,26.0,38.92304465,-77.0790738,Cluster 14,Ward 3,Elementary,438.0,78.95,4.0,489.0,51.0,466,288.0,44.0,5.0,5.0,452.0,281.0,37.0,5.0,0.0,11507278.542209726,5390.0,4333567.0,3653883.0,0.9468302658486708,0.8957055214723927,342.0,323.0,0.8421052631578947,0.6220302375809935,0.1286549707602339,0.09503239740820735,0.014619883040935672,0.01079913606911447,0.014619883040935672,0.01079913606911447,0.8699690402476781,0.11455108359133127,0.015479876160990712,0.0,0.6415525114155252,0.08447488584474885,0.01141552511415525,0.0
DCPS,428,Stuart-Hobson Middle School (Capitol Hill Cluster),6th-8th,454.0,61.01,4.0,450.0,0.0,38.8962977,-77.00000438,Cluster 25,Ward 6,Middle,422.0,53.53,3.0,450.0,28.0,461,251.0,102.0,38.0,11.0,432.0,246.0,107.0,38.0,5.0,8509627.202548783,4200.0,4424768.0,3327176.0,1.008888888888889,0.9377777777777778,402.0,396.0,0.6243781094527363,0.552863436123348,0.2537313432835821,0.22466960352422907,0.0945273631840796,0.08370044052863436,0.02736318407960199,0.024229074889867842,0.6212121212121212,0.2702020202020202,0.09595959595959595,0.012626262626262626,0.5829383886255924,0.25355450236966826,0.09004739336492891,0.011848341232227487
DCPS,428,Stuart-Hobson Middle School (Capitol Hill Cluster),6th-8th,454.0,61.01,4.0,450.0,0.0,38.8962977,-77.00000438,Cluster 25,Ward 6,Middle,422.0,53.53,3.0,450.0,28.0,461,251.0,102.0,38.0,11.0,432.0,246.0,107.0,38.0,5.0,8899894.004962325,4270.0,4424768.0,3327176.0,1.008888888888889,0.9377777777777778,402.0,396.0,0.6243781094527363,0.552863436123348,0.2537313432835821,0.22466960352422907,0.0945273631840796,0.08370044052863436,0.02736318407960199,0.024229074889867842,0.6212121212121212,0.2702020202020202,0.09595959595959595,0.012626262626262626,0.5829383886255924,0.25355450236966826,0.09004739336492891,0.011848341232227487
DCPS,324,Takoma Education Campus,PK3-8th,508.0,44.94,3.0,450.0,0.0,38.97504287,-77.02279493,Cluster 17,Ward 4,Education Campus/Multi,473.0,30.48,2.0,450.0,0.0,471,300.0,46.0,31.0,12.0,431.0,245.0,27.0,14.0,13.0,12146247.3881636,4780.0,6192923.0,3738438.0,1.1288888888888888,1.051111111111111,389.0,299.0,0.7712082262210797,0.5905511811023622,0.11825192802056556,0.09055118110236221,0.07969151670951156,0.0610236220472441,0.030848329048843187,0.023622047244094488,0.8193979933110368,0.0903010033444816,0.046822742474916385,0.043478260869565216,0.5179704016913319,0.05708245243128964,0.02959830866807611,0.02748414376321353
DCPS,325,Thomas Elementary School,PK3-5th,355.0,32.56,2.0,474.0,119.0,38.90127897,-76.95211091,Cluster 30,Ward 7,Elementary,384.0,19.94,1.0,474.0,90.0,321,76.0,92.0,85.0,57.0,345.0,96.0,116.0,89.0,34.0,10279368.993482608,4240.0,5378993.0,3496336.0,0.7489451476793249,0.810126582278481,310.0,335.0,0.24516129032258063,0.2140845070422535,0.2967741935483871,0.2591549295774648,0.27419354838709675,0.23943661971830985,0.18387096774193548,0.16056338028169015,0.2865671641791045,0.34626865671641793,0.2656716417910448,0.10149253731343283,0.25,0.3020833333333333,0.23177083333333334,0.08854166666666667
DCPS,326,Thomson Elementary School,PK3-5th,331.0,61.03,4.0,357.0,26.0,38.90349634,-77.02843003,Cluster 8,Ward 2,Elementary,308.0,43.67,3.0,357.0,49.0,263,163.0,26.0,5.0,5.0,248.0,147.0,30.0,5.0,5.0,8148758.004811794,2730.0,3916753.0,2675179.0,0.927170868347339,0.8627450980392157,199.0,187.0,0.8190954773869347,0.49244712990936557,0.1306532663316583,0.07854984894259819,0.02512562814070352,0.015105740181268883,0.02512562814070352,0.015105740181268883,0.786096256684492,0.16042780748663102,0.026737967914438502,0.026737967914438502,0.4772727272727273,0.09740259740259741,0.016233766233766232,0.016233766233766232
DCPS,327,Truesdell Education Campus,PK3-8th,609.0,65.31,4.0,775.0,166.0,38.95396869,-77.02507158,Cluster 18,Ward 4,Education Campus/Multi,698.0,56.88,3.0,775.0,77.0,559,270.0,131.0,70.0,26.0,642.0,273.0,187.0,124.0,30.0,15127507.995,5700.0,7775938.0,4661719.0,0.7858064516129032,0.9006451612903226,497.0,614.0,0.5432595573440644,0.4433497536945813,0.2635814889336016,0.21510673234811165,0.14084507042253522,0.11494252873563218,0.052313883299798795,0.042692939244663386,0.44462540716612375,0.30456026058631924,0.20195439739413681,0.048859934853420196,0.39111747851002865,0.2679083094555874,0.17765042979942694,0.04297994269340974
DCPS,328,Tubman Elementary School,PK3-5th,548.0,37.26,2.0,629.0,81.0,38.92919857,-77.0294433,Cluster 2,Ward 1,Elementary,535.0,63.62,4.0,629.0,94.0,526,264.0,108.0,60.0,22.0,501.0,264.0,101.0,55.0,20.0,13018436.59853299,5010.0,7060475.0,4356476.0,0.8712241653418124,0.8505564387917329,454.0,440.0,0.5814977973568282,0.48175182481751827,0.23788546255506607,0.19708029197080293,0.13215859030837004,0.10948905109489052,0.048458149779735685,0.040145985401459854,0.6,0.22954545454545455,0.125,0.045454545454545456,0.4934579439252336,0.18878504672897195,0.102803738317757,0.037383177570093455
DCPS,329,Turner Elementary School,PK3-5th,497.0,32.42,2.0,530.0,33.0,38.84763644,-76.98031323,Cluster 38,Ward 8,Elementary,463.0,45.33,3.0,530.0,67.0,440,72.0,100.0,153.0,108.0,426.0,88.0,104.0,144.0,80.0,10397480.109674908,4210.0,5712171.0,3893633.0,0.9377358490566038,0.8735849056603774,433.0,416.0,0.16628175519630484,0.1448692152917505,0.23094688221709006,0.2012072434607646,0.3533487297921478,0.30784708249496984,0.24942263279445728,0.21730382293762576,0.21153846153846154,0.25,0.34615384615384615,0.19230769230769232,0.1900647948164147,0.22462203023758098,0.31101511879049676,0.17278617710583152
DCPS,330,Tyler Elementary School,PK3-5th,512.0,75.33,4.0,564.0,52.0,38.88108436,-76.99204166,Cluster 26,Ward 6,Elementary,525.0,47.07,3.0,564.0,39.0,403,244.0,85.0,11.0,5.0,414.0,259.0,69.0,29.0,5.0,12642060.536200613,5380.0,6274522.0,4421227.0,0.9078014184397163,0.9308510638297872,345.0,362.0,0.7072463768115942,0.4765625,0.2463768115942029,0.166015625,0.03188405797101449,0.021484375,0.014492753623188406,0.009765625,0.7154696132596685,0.19060773480662985,0.08011049723756906,0.013812154696132596,0.49333333333333335,0.13142857142857142,0.05523809523809524,0.009523809523809525
DCPS,331,Van Ness Elementary School,PK3-3rd,270.0,67.39,4.0,347.0,77.0,38.87679645,-76.999244,Cluster 27,Ward 6,Elementary,215.0,,,347.0,132.0,208,125.0,31.0,22.0,5.0,143.0,84.0,20.0,13.0,5.0,3598418.534901091,1100.0,1947151.0,1689264.0,0.7780979827089337,0.6195965417867435,183.0,122.0,0.6830601092896175,0.46296296296296297,0.16939890710382513,0.11481481481481481,0.12021857923497267,0.08148148148148149,0.0273224043715847,0.018518518518518517,0.6885245901639344,0.16393442622950818,0.10655737704918032,0.040983606557377046,0.39069767441860465,0.09302325581395349,0.06046511627906977,0.023255813953488372
DCPS,332,Walker-Jones Education Campus,PK3-8th,384.0,27.18,2.0,700.0,316.0,38.90419198,-77.01391569,Cluster 8,Ward 6,Education Campus/Multi,435.0,50.92,3.0,700.0,265.0,379,130.0,93.0,91.0,50.0,385.0,119.0,127.0,81.0,42.0,12359678.00029914,4840.0,6139523.0,3758298.0,0.5485714285714286,0.6214285714285714,364.0,369.0,0.35714285714285715,0.3385416666666667,0.2554945054945055,0.2421875,0.25,0.23697916666666666,0.13736263736263737,0.13020833333333334,0.3224932249322493,0.34417344173441733,0.21951219512195122,0.11382113821138211,0.2735632183908046,0.29195402298850576,0.18620689655172415,0.09655172413793103
DCPS,474,Washington Metropolitan High School,9th-12th,136.0,12.9,1.0,,,38.92043047,-77.01558101,Cluster 3,Ward 1,High,195.0,24.88,2.0,,,150,5.0,5.0,5.0,130.0,199.0,5.0,5.0,5.0,181.0,7133322.0022365,2510.0,3599053.0,2721974.0,,,145.0,196.0,0.034482758620689655,0.03676470588235294,0.034482758620689655,0.03676470588235294,0.034482758620689655,0.03676470588235294,0.896551724137931,0.9558823529411765,0.025510204081632654,0.025510204081632654,0.025510204081632654,0.923469387755102,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.9282051282051282
DCPS,947,CHOICE Academy @ Washington Metropolitan HS,Alternative,1.0,,,,,38.92043047,-77.01558101,Cluster 3,Ward 1,,1.0,,,,,5,5.0,5.0,5.0,5.0,68.0,24.0,19.0,13.0,5.0,1999900.0,1000.0,1045389.0,823617.0,,,20.0,61.0,0.25,5.0,0.25,5.0,0.25,5.0,0.25,5.0,0.39344262295081966,0.3114754098360656,0.21311475409836064,0.08196721311475409,24.0,19.0,13.0,5.0
DCPS,333,Watkins Elementary School (Capitol Hill Cluster),1st-5th,444.0,69.95,4.0,460.0,16.0,38.88346701,-76.98999677,Cluster 26,Ward 6,Elementary,428.0,73.94,4.0,460.0,32.0,456,332.0,57.0,5.0,5.0,442.0,311.0,74.0,5.0,0.0,9217560.602206582,4820.0,4378341.0,3287838.0,0.9652173913043478,0.9304347826086956,399.0,390.0,0.8320802005012531,0.7477477477477478,0.14285714285714285,0.12837837837837837,0.012531328320802004,0.01126126126126126,0.012531328320802004,0.01126126126126126,0.7974358974358975,0.18974358974358974,0.01282051282051282,0.0,0.7266355140186916,0.17289719626168223,0.011682242990654205,0.0
DCPS,336,West Education Campus,PK3-8th,336.0,67.22,4.0,378.0,42.0,38.95136741,-77.03225306,Cluster 18,Ward 4,Education Campus/Multi,330.0,55.27,3.0,378.0,48.0,291,127.0,74.0,28.0,17.0,285.0,124.0,66.0,41.0,20.0,7711848.130957591,2780.0,4115372.0,3009106.0,0.8888888888888888,0.873015873015873,246.0,251.0,0.516260162601626,0.37797619047619047,0.3008130081300813,0.22023809523809523,0.11382113821138211,0.08333333333333333,0.06910569105691057,0.050595238095238096,0.4940239043824701,0.26294820717131473,0.16334661354581673,0.0796812749003984,0.37575757575757573,0.2,0.12424242424242424,0.06060606060606061
DCPS,335,Wheatley Education Campus,PK3-8th,312.0,30.23,2.0,500.0,188.0,38.90411774,-76.98850077,Cluster 23,Ward 5,Education Campus/Multi,324.0,42.16,3.0,500.0,176.0,288,99.0,93.0,53.0,33.0,284.0,70.0,80.0,98.0,28.0,10767216.632042762,4580.0,5137250.0,3213691.0,0.624,0.648,278.0,276.0,0.35611510791366907,0.3173076923076923,0.3345323741007194,0.2980769230769231,0.1906474820143885,0.16987179487179488,0.11870503597122302,0.10576923076923077,0.2536231884057971,0.2898550724637681,0.35507246376811596,0.10144927536231885,0.21604938271604937,0.24691358024691357,0.30246913580246915,0.08641975308641975
DCPS,338,Whittier Education Campus,PK3-8th,351.0,77.18,4.0,520.0,169.0,38.96585727,-77.0192386,Cluster 17,Ward 4,Education Campus/Multi,325.0,45.39,3.0,520.0,195.0,341,156.0,91.0,61.0,18.0,307.0,119.0,88.0,54.0,31.0,10893376.715985898,3490.0,5364029.0,3181385.0,0.675,0.625,326.0,292.0,0.4785276073619632,0.4444444444444444,0.2791411042944785,0.25925925925925924,0.18711656441717792,0.1737891737891738,0.05521472392638037,0.05128205128205128,0.4075342465753425,0.3013698630136986,0.18493150684931506,0.10616438356164383,0.36615384615384616,0.27076923076923076,0.16615384615384615,0.09538461538461539
DCPS,463,Wilson High School,9th-12th,1796.0,71.99,4.0,1840.0,44.0,38.95015672,-77.0777757,Cluster 11,Ward 3,High,1829.0,74.46,4.0,1840.0,11.0,1803,694.0,466.0,333.0,266.0,1852.0,596.0,423.0,378.0,389.0,31218186.0011825,18780.0,16045386.0,11218996.0,0.9760869565217392,0.9940217391304348,1759.0,1786.0,0.39454235361000567,0.38641425389755013,0.2649232518476407,0.2594654788418708,0.1893121091529278,0.18541202672605792,0.1512222853894258,0.14810690423162584,0.3337066069428891,0.23684210526315788,0.2116461366181411,0.21780515117581187,0.32586112629852376,0.23127392017495899,0.20667031164570804,0.21268452706396937
DCPS,464,"Woodson, H D High School",9th-12th,455.0,18.34,1.0,1000.0,545.0,38.89678662,-76.92232826,Cluster 31,Ward 7,High,488.0,24.54,2.0,1000.0,512.0,514,27.0,49.0,107.0,327.0,537.0,36.0,62.0,111.0,319.0,16381258.33471116,5820.0,9597703.0,5567160.0,0.455,0.488,510.0,528.0,0.052941176470588235,0.05934065934065934,0.09607843137254903,0.1076923076923077,0.20980392156862746,0.23516483516483516,0.6411764705882353,0.7186813186813187,0.06818181818181818,0.11742424242424243,0.21022727272727273,0.6041666666666666,0.07377049180327869,0.12704918032786885,0.22745901639344263,0.6536885245901639
